,userId,movieId,rating,timestamp
0,1,2,3.5,1112486027
1,1,29,3.5,1112484676
2,1,32,3.5,1112484819
3,1,47,3.5,1112484727
4,1,50,3.5,1112484580
5,1,112,3.5,1094785740
6,1,151,4.0,1094785734
7,1,223,4.0,1112485573
8,1,253,4.0,1112484940
9,1,260,4.0,1112484826
10,1,293,4.0,1112484703
11,1,296,4.0,1112484767
12,1,318,4.0,1112484798
13,1,337,3.5,1094785709
14,1,367,3.5,1112485980
15,1,541,4.0,1112484603
16,1,589,3.5,1112485557
17,1,593,3.5,1112484661
18,1,653,3.0,1094785691
19,1,919,3.5,1094785621
20,1,924,3.5,1094785598
21,1,1009,3.5,1112486013
22,1,1036,4.0,1112485480
23,1,1079,4.0,1094785665
24,1,1080,3.5,1112485375
25,1,1089,3.5,1112484669
26,1,1090,4.0,1112485453
27,1,1097,4.0,1112485701
28,1,1136,3.5,1112484609
29,1,1193,3.5,1112484690
30,1,1196,4.5,1112484742
31,1,1198,4.5,1112484624
32,1,1200,4.0,1112484560
33,1,1201,3.0,1112484642
34,1,1208,3.5,1112484815
35,1,1214,4.0,1094785977
36,1,1215,4.0,1094786082
37,1,1217,3.5,1112484810
38,1,1219,4.0,1094785994
39,1,1222,3.5,1112484637
40,1,1240,4.0,1112485401
41,1,1243,3.0,1112485567
42,1,1246,3.5,1094785759
43,1,1249,4.0,1112485382
44,1,1258,4.0,1094785994
45,1,1259,4.0,1112485440
46,1,1261,3.5,1094786113
47,1,1262,3.5,1112484735
48,1,1266,4.0,1112485371
49,1,1278,4.0,1094785986
50,1,1291,3.5,1112485525
51,1,1304,3.0,1094785720
52,1,1321,4.0,1094786062
53,1,1333,4.0,1112484990
54,1,1348,3.5,1094786056
55,1,1350,3.5,1094786158
56,1,1358,4.0,1112485419
57,1,1370,3.0,1094785764
58,1,1374,4.0,1094785746
59,1,1387,4.0,1112484913
60,1,1525,3.0,1112486150
61,1,1584,3.5,1094785656
62,1,1750,3.5,1112486201
63,1,1848,3.5,1112486032
64,1,1920,3.5,1112486098
65,1,1967,4.0,1112485739
66,1,1994,3.5,1094786087
67,1,1997,3.5,1094786034
68,1,2021,4.0,1112485929
69,1,2100,4.0,1112485955
70,1,2118,4.0,1094786092
71,1,2138,4.0,1112485789
72,1,2140,4.0,1112485705
73,1,2143,4.0,1112485951
74,1,2173,4.0,1112485887
75,1,2174,4.0,1112485843
76,1,2193,4.0,1112485753
77,1,2194,3.5,1112485486
78,1,2253,3.5,1112486122
79,1,2288,4.0,1094786077
80,1,2291,4.0,1094785777
81,1,2542,4.0,1112485447
82,1,2628,4.0,1112485988
83,1,2644,3.5,1112484994
84,1,2648,3.5,1094786017
85,1,2664,3.5,1094786148
86,1,2683,3.5,1094785650
87,1,2692,3.5,1112484749
88,1,2716,3.5,1094786012
89,1,2761,3.0,1112484759
90,1,2762,4.0,1112485367
91,1,2804,3.5,1112485414
92,1,2872,4.0,1112485697
93,1,2918,3.5,1112485465
94,1,2944,4.0,1112485433
95,1,2947,3.5,1112485580
96,1,2959,4.0,1094785698
97,1,2968,4.0,1112485825
98,1,3000,3.5,1112484569
99,1,3030,3.0,1112484548
100,1,3037,3.5,1112485563
101,1,3081,4.0,1094786143
102,1,3153,4.0,1112485816
103,1,3265,3.5,1112484525
104,1,3438,3.5,1112486094
105,1,3476,3.5,1094786139
106,1,3479,4.0,1112485734
107,1,3489,4.0,1112486024
108,1,3499,4.0,1112484918
109,1,3889,4.0,1112486138
110,1,3932,3.0,1094786172
111,1,3996,4.0,1094785727
112,1,3997,3.5,1112486192
113,1,4011,4.0,1112485406
114,1,4027,4.0,1112485460
115,1,4105,3.5,1094786104
116,1,4128,4.0,1112484933
117,1,4133,3.0,1112486169
118,1,4226,3.5,1112484493
119,1,4306,4.0,1094785784
120,1,4446,3.5,1112485970
121,1,4467,4.0,1112485822
122,1,4571,4.0,1112485880
123,1,4720,3.5,1094786008
124,1,4754,4.0,1112484983
125,1,4878,3.5,1112484537
126,1,4896,4.0,1112485731
127,1,4911,4.0,1112485961
128,1,4915,3.0,1112486076
129,1,4941,3.5,1112486007
130,1,4980,3.5,1112486055
131,1,4993,5.0,1112484682
132,1,5026,4.0,1112485858
133,1,5039,4.0,1112485898
134,1,5040,3.0,1112486086
135,1,5146,3.5,1094786132
136,1,5171,4.0,1112486104
137,1,5540,4.0,1112485905
138,1,5679,3.5,1094786108
139,1,5797,4.0,1112485871
140,1,5816,4.0,1112485720
141,1,5898,3.5,1112486002
142,1,5952,5.0,1112484619
143,1,5999,3.5,1112486150
144,1,6093,4.0,1112485713
145,1,6242,3.5,1094786004
146,1,6333,4.0,1112485502
147,1,6502,3.5,1094786048
148,1,6539,4.0,1112485508
149,1,6754,4.0,1112485984
150,1,6755,3.5,1094786067
151,1,6774,4.0,1112485786
152,1,6807,3.5,1112484686
153,1,6834,3.5,1112486060
154,1,6888,3.0,1112486127
155,1,7001,3.5,1094786101
156,1,7045,3.5,1112485834
157,1,7046,4.0,1112485934
158,1,7153,5.0,1112484633
159,1,7164,3.5,1112485923
160,1,7247,3.5,1112485958
161,1,7387,3.5,1094786161
162,1,7389,4.0,1112486045
163,1,7438,4.0,1112484789
164,1,7449,3.5,1112486163
165,1,7454,4.0,1112486108
166,1,7482,3.0,1112484575
167,1,7757,4.0,1112485819
168,1,8368,4.0,1112485688
169,1,8482,3.5,1112485781
170,1,8507,5.0,1094786027
171,1,8636,4.5,1112485493
172,1,8690,3.5,1112484795
173,1,8961,4.0,1112485629
174,1,31696,4.0,1112485748
175,2,3,4.0,974820889
176,2,62,5.0,974820598
177,2,70,5.0,974820691
178,2,110,4.0,974820658
179,2,242,3.0,974820776
180,2,260,5.0,974821014
181,2,266,5.0,974820748
182,2,469,3.0,974820598
183,2,480,5.0,974820720
184,2,541,5.0,974821014
185,2,589,5.0,974820658
186,2,891,2.0,974820969
187,2,908,4.0,974820691
188,2,924,5.0,974821014
189,2,1121,3.0,974820598
190,2,1196,5.0,974821014
191,2,1210,5.0,974820598
192,2,1214,5.0,974821014
193,2,1249,5.0,974820691
194,2,1259,5.0,974820659
195,2,1270,5.0,974821014
196,2,1327,5.0,974820846
197,2,1356,5.0,974820598
198,2,1544,5.0,974820943
199,2,1580,4.0,974820748
200,2,1673,4.0,974820776
201,2,1748,5.0,974821014
202,2,1965,3.0,974820720
203,2,1969,2.0,974820969
204,2,1970,2.0,974820969
205,2,1971,2.0,974820943
206,2,1972,2.0,974820969
207,2,1973,3.0,974820916
208,2,1974,5.0,974820598
209,2,1986,2.0,974820969
210,2,2291,2.0,974820748
211,2,2454,4.0,974820916
212,2,2455,4.0,974820720
213,2,2791,2.0,974820659
214,2,2858,3.0,974820659
215,2,2948,5.0,974820659
216,2,2951,4.0,974820598
217,2,3150,4.0,974820720
218,2,3159,3.0,974820598
219,2,3173,4.0,974820869
220,2,3450,5.0,974820846
221,2,3513,5.0,974820659
222,2,3534,3.0,974820889
223,2,3555,4.0,974820748
224,2,3565,3.0,974820776
225,2,3703,4.0,974821014
226,2,3753,4.0,974820691
227,2,3917,4.0,974820720
228,2,3918,3.0,974820943
229,2,3923,4.0,974820943
230,2,3926,4.0,974820889
231,2,3927,5.0,974820748
232,2,3928,5.0,974820776
233,2,3930,5.0,974820943
234,2,3937,4.0,974820916
235,2,3959,5.0,974820659
236,3,1,4.0,944919407
237,3,24,3.0,945176048
238,3,32,4.0,944918047
239,3,50,5.0,944918018
240,3,160,3.0,945176048
241,3,173,2.0,945176099
242,3,175,5.0,944919133
243,3,196,3.0,945175939
244,3,223,5.0,944918444
245,3,260,5.0,944917742
246,3,316,5.0,945175870
247,3,318,5.0,944917766
248,3,329,5.0,945176021
249,3,337,3.0,944919366
250,3,440,3.0,944918500
251,3,442,3.0,945176005
252,3,457,5.0,944918215
253,3,480,5.0,945175820
254,3,490,5.0,944919041
255,3,512,2.0,945176005
256,3,541,5.0,944918047
257,3,589,4.0,944897108
258,3,593,5.0,944918215
259,3,610,4.0,944919671
260,3,718,3.0,944917267
261,3,780,3.0,945175820
262,3,788,4.0,945175750
263,3,858,5.0,944917267
264,3,904,5.0,944917450
265,3,905,3.0,944917494
266,3,919,4.0,944917558
267,3,924,5.0,944917812
268,3,953,5.0,944917912
269,3,968,3.0,945175658
270,3,1037,3.0,945175963
271,3,1060,5.0,944918310
272,3,1073,5.0,944918444
273,3,1077,4.0,944918167
274,3,1079,4.0,944917797
275,3,1084,5.0,944918103
276,3,1089,5.0,944917558
277,3,1094,4.0,944918878
278,3,1097,5.0,944918980
279,3,1103,4.0,944917945
280,3,1125,4.0,944918800
281,3,1127,3.0,945175784
282,3,1129,5.0,945175784
283,3,1179,3.0,944918103
284,3,1188,2.0,944897108
285,3,1193,4.0,944917420
286,3,1196,5.0,944917859
287,3,1197,5.0,944918215
288,3,1198,5.0,944917797
289,3,1199,4.0,944919671
290,3,1200,4.0,944918444
291,3,1206,5.0,944918047
292,3,1208,5.0,944917666
293,3,1210,5.0,944918856
294,3,1213,5.0,944917691
295,3,1214,5.0,944918856
296,3,1215,4.0,945175658
297,3,1219,4.0,944917371
298,3,1220,5.0,944919330
299,3,1221,5.0,944917294
300,3,1222,5.0,944918407
301,3,1225,3.0,944917494
302,3,1228,3.0,944917396
303,3,1230,5.0,944917348
304,3,1240,5.0,944919330
305,3,1242,5.0,944918378
306,3,1247,5.0,944917494
307,3,1257,5.0,944919310
308,3,1258,5.0,944918103
309,3,1259,5.0,944918292
310,3,1261,5.0,944918444
311,3,1266,5.0,944918631
312,3,1270,5.0,944919671
313,3,1272,4.0,944918124
314,3,1276,5.0,944917691
315,3,1278,5.0,944917980
316,3,1288,2.0,944917420
317,3,1304,5.0,944918215
318,3,1307,4.0,944918103
319,3,1321,5.0,944918821
320,3,1330,3.0,944919083
321,3,1333,4.0,944918718
322,3,1345,4.0,944918718
323,3,1356,5.0,945175870
324,3,1372,3.0,945175820
325,3,1373,4.0,945176072
326,3,1374,5.0,944919728
327,3,1375,5.0,945175939
328,3,1376,4.0,944919671
329,3,1396,3.0,945175702
330,3,1544,4.0,945176005
331,3,1584,4.0,945175784
332,3,1603,4.0,945175870
333,3,1653,4.0,945175730
334,3,1674,4.0,944918748
335,3,1676,5.0,945175784
336,3,1721,4.0,944897108
337,3,1762,4.0,945176072
338,3,1779,3.0,945175939
339,3,1810,3.0,944919366
340,3,1831,5.0,945176048
341,3,1876,4.0,945175963
342,3,1882,4.0,945176072
343,3,1909,5.0,945175896
344,3,1917,4.0,945175963
345,3,1921,4.0,945175702
346,3,2009,5.0,945175730
347,3,2011,3.0,944897108
348,3,2012,3.0,945176021
349,3,2018,4.0,944918590
350,3,2028,4.0,944918378
351,3,2034,4.0,945176099
352,3,2046,5.0,945175870
353,3,2053,3.0,945176099
354,3,2054,4.0,945175939
355,3,2076,5.0,944918683
356,3,2093,5.0,944919671
357,3,2105,4.0,944919728
358,3,2117,5.0,944918444
359,3,2118,5.0,944897108
360,3,2140,4.0,945175784
361,3,2150,5.0,944919001
362,3,2236,4.0,944918292
363,3,2288,5.0,944919671
364,3,2311,4.0,944919729
365,3,2329,4.0,944918748
366,3,2366,4.0,944918310
367,3,2371,4.0,944918915
368,3,2391,5.0,944918215
369,3,2407,4.0,945175896
370,3,2428,4.0,945175870
371,3,2448,5.0,944897783
372,3,2455,4.0,944919729
373,3,2505,4.0,944897783
374,3,2528,4.0,945175784
375,3,2529,5.0,945175680
376,3,2530,4.0,945175939
377,3,2531,3.0,945175820
378,3,2532,4.0,945175963
379,3,2533,3.0,945175702
380,3,2541,1.0,944897441
381,3,2551,4.0,944918610
382,3,2567,3.0,944897654
383,3,2571,5.0,945175658
384,3,2574,3.0,944897877
385,3,2613,4.0,945175820
386,3,2615,4.0,945176005
387,3,2628,5.0,945175939
388,3,2640,4.0,945175730
389,3,2642,3.0,945176099
390,3,2643,1.0,945176099
391,3,2657,3.0,945175730
392,3,2662,3.0,945175658
393,3,2668,4.0,945176048
394,3,2676,1.0,944897405
395,3,2694,4.0,944897855
396,3,2699,3.0,945175870
397,3,2710,5.0,944897405
398,3,2722,4.0,944897654
399,3,2750,4.0,944918444
400,3,2788,5.0,944918516
401,3,2791,5.0,944917666
402,3,2797,4.0,944918980
403,3,2808,4.0,945176072
404,3,2857,3.0,944897405
405,3,2872,5.0,944919898
406,3,2900,3.0,945175820
407,3,2901,3.0,945175784
408,3,2916,4.0,945175730
409,3,2918,5.0,944918500
410,3,2947,4.0,944919407
411,3,2948,4.0,944918864
412,3,2949,4.0,944918980
413,3,2968,5.0,944919672
414,3,2985,5.0,944919729
415,3,2986,2.0,945176048
416,3,3033,5.0,944919729
417,3,3039,5.0,944919189
418,3,3070,4.0,944919729
419,3,3072,4.0,944918567
420,3,3098,4.0,944918468
421,3,3142,4.0,944917348
422,3,5060,5.0,944917450
423,4,6,3.0,840879227
424,4,10,4.0,840878922
425,4,19,3.0,840878994
426,4,32,1.0,840879061
427,4,165,3.0,840878852
428,4,329,3.0,840878898
429,4,350,4.0,840879087
430,4,356,4.0,840878922
431,4,367,3.0,840878994
432,4,368,4.0,840879198
433,4,370,4.0,840879243
434,4,377,4.0,840878994
435,4,380,3.0,840878825
436,4,420,3.0,840879019
437,4,431,4.0,840879357
438,4,440,3.0,840879087
439,4,454,5.0,840878944
440,4,480,4.0,840878944
441,4,489,4.0,840879575
442,4,519,3.0,840879523
443,4,520,4.0,840879282
444,4,531,3.0,840879457
445,4,548,3.0,840879654
446,4,586,4.0,840879038
447,4,589,4.0,840878962
448,4,594,4.0,840879265
449,4,596,4.0,840879424
450,4,733,5.0,840879322
451,5,2,3.0,851527569
452,5,11,5.0,851527751
453,5,17,3.0,851526935
454,5,60,3.0,851617589
455,5,62,5.0,851526935
456,5,104,2.0,851526992
457,5,110,4.0,851527569
458,5,140,2.0,851527012
459,5,141,5.0,851526935
460,5,150,5.0,851527514
461,5,224,2.0,851527650
462,5,235,3.0,851527723
463,5,260,5.0,851527608
464,5,282,4.0,851527569
465,5,316,4.0,851617633
466,5,318,5.0,851527608
467,5,350,4.0,851527688
468,5,364,5.0,851527569
469,5,367,3.0,851527650
470,5,368,5.0,851527650
471,5,370,4.0,851527608
472,5,376,4.0,851617474
473,5,377,5.0,851527723
474,5,380,5.0,851527515
475,5,440,5.0,851527569
476,5,454,5.0,851527723
477,5,457,5.0,851527515
478,5,475,4.0,851527650
479,5,480,4.0,851527515
480,5,491,4.0,851527607
481,5,500,5.0,851527569
482,5,508,5.0,851527688
483,5,515,3.0,851527751
484,5,529,4.0,851527650
485,5,531,5.0,851527751
486,5,587,4.0,851527608
487,5,588,5.0,851527688
488,5,589,5.0,851527569
489,5,590,5.0,851527514
490,5,593,3.0,851527515
491,5,594,5.0,851617589
492,5,595,5.0,851527515
493,5,608,3.0,851526961
494,5,631,3.0,851527056
495,5,648,3.0,851526935
496,5,671,5.0,851527056
497,5,708,3.0,851526991
498,5,720,5.0,851527650
499,5,736,5.0,851526935
500,5,780,5.0,851526935
501,5,788,3.0,851526992
502,5,832,5.0,851527074
503,5,1028,5.0,851617633
504,5,1035,5.0,851617589
505,5,1036,5.0,851527607
506,5,1042,4.0,851527152
507,5,1073,2.0,851526991
508,5,1079,5.0,851617553
509,5,1080,5.0,851617674
510,5,1097,5.0,851527723
511,5,1136,5.0,851617728
512,5,1196,5.0,851617674
513,5,1198,5.0,851617674
514,5,1210,5.0,851617674
515,5,1291,5.0,851617728
516,5,1393,5.0,851527231
517,6,1,5.0,858275452
518,6,3,3.0,858275558
519,6,7,5.0,858275558
520,6,17,5.0,858275452
521,6,52,5.0,858275658
522,6,62,5.0,858275452
523,6,135,3.0,858275783
524,6,140,4.0,858275917
525,6,141,5.0,858275452
526,6,260,4.0,858275658
527,6,494,4.0,858275558
528,6,628,4.0,858275783
529,6,648,5.0,858275452
530,6,653,4.0,858275658
531,6,708,4.0,858275658
532,6,719,3.0,858275917
533,6,733,3.0,858275558
534,6,736,2.0,858275452
535,6,743,3.0,858275917
536,6,762,3.0,858275782
537,6,780,3.0,858275452
538,6,788,4.0,858275658
539,6,802,3.0,858275783
540,6,1073,1.0,858275558
541,7,3,3.0,1011208463
542,7,7,3.0,1011208220
543,7,11,4.0,1011207889
544,7,15,2.0,1011208732
545,7,16,3.0,1011205378
546,7,17,2.0,1011207676
547,7,24,3.0,1011207238
548,7,105,2.0,1011208366
549,7,122,2.0,1011208569
550,7,151,3.0,1011207965
551,7,252,2.0,1011208263
552,7,260,5.0,1011206659
553,7,271,3.0,1011206217
554,7,276,2.0,1011208655
555,7,316,3.0,1011207019
556,7,339,3.0,1011208090
557,7,348,4.0,1011206046
558,7,351,3.0,1011208637
559,7,355,3.0,1011205262
560,7,356,4.0,1011207775
561,7,357,3.0,1011208038
562,7,362,3.0,1011208344
563,7,364,4.0,1011204536
564,7,377,3.0,1011207889
565,7,425,3.0,1011208463
566,7,440,4.0,1011207860
567,7,480,5.0,1011206779
568,7,509,2.0,1011206595
569,7,539,4.0,1011208000
570,7,553,4.0,1011205651
571,7,587,5.0,1011208220
572,7,589,5.0,1011206456
573,7,590,4.0,1011205480
574,7,597,4.0,1011207938
575,7,674,2.0,1011207238
576,7,708,3.0,1011208066
577,7,736,3.0,1011208161
578,7,750,5.0,1011206659
579,7,780,4.0,1011206898
580,7,788,3.0,1011208527
581,7,806,1.0,1011206295
582,7,852,3.0,1011207889
583,7,880,3.0,1011207270
584,7,899,4.0,1011207810
585,7,908,4.0,1011204510
586,7,912,5.0,1011204596
587,7,914,3.0,1011207916
588,7,920,4.0,1011207700
589,7,922,3.0,1011207570
590,7,924,3.0,1011206698
591,7,928,3.0,1011207775
592,7,932,3.0,1011207830
593,7,952,3.0,1011206498
594,7,1017,4.0,1011205481
595,7,1020,3.0,1011205333
596,7,1077,5.0,1011206898
597,7,1094,3.0,1011208038
598,7,1095,1.0,1011205422
599,7,1097,4.0,1011206698
600,7,1101,3.0,1011208112
601,7,1183,3.0,1011208187
602,7,1196,5.0,1011204572
603,7,1206,2.0,1011206732
604,7,1210,5.0,1011204654
605,7,1230,3.0,1011204486
606,7,1247,4.0,1011207643
607,7,1253,4.0,1011206659
608,7,1256,5.0,1011205262
609,7,1259,3.0,1011205422
610,7,1265,4.0,1011207810
611,7,1270,4.0,1011206698
612,7,1271,4.0,1011206065
613,7,1272,4.0,1011205286
614,7,1301,3.0,1011206732
615,7,1307,3.0,1011207700
616,7,1343,3.0,1011205940
617,7,1357,4.0,1011207860
618,7,1385,4.0,1011205234
619,7,1391,2.0,1011207019
620,7,1393,3.0,1011207810
621,7,1408,3.0,1011208161
622,7,1409,2.0,1011208550
623,7,1441,3.0,1011208134
624,7,1449,4.0,1011206549
625,7,1466,3.0,1011206375
626,7,1513,2.0,1011209284
627,7,1517,3.0,1011205998
628,7,1544,4.0,1011207079
629,7,1573,3.0,1011206928
630,7,1580,3.0,1011206832
631,7,1597,3.0,1011208263
632,7,1617,3.0,1011204620
633,7,1674,4.0,1011207749
634,7,1682,2.0,1011206217
635,7,1721,5.0,1011207965
636,7,1777,4.0,1011207938
637,7,1882,3.0,1011207311
638,7,1888,3.0,1011208527
639,7,1894,3.0,1011208487
640,7,1911,4.0,1011209096
641,7,1917,4.0,1011206898
642,7,1932,3.0,1011205998
643,7,1964,3.0,1011205355
644,7,2011,4.0,1011207019
645,7,2012,4.0,1011207019
646,7,2013,3.0,1011209284
647,7,2018,4.0,1011205698
648,7,2028,5.0,1011205481
649,7,2054,3.0,1011207123
650,7,2067,3.0,1011207700
651,7,2080,4.0,1011206022
652,7,2081,3.0,1011206498
653,7,2108,3.0,1011208112
654,7,2112,3.0,1011206498
655,7,2125,3.0,1011207786
656,7,2146,3.0,1011208463
657,7,2195,2.0,1011206188
658,7,2243,3.0,1011205422
659,7,2266,2.0,1011208608
660,7,2297,3.0,1011205452
661,7,2311,3.0,1011207182
662,7,2316,3.0,1011208487
663,7,2333,3.0,1011209161
664,7,2346,3.0,1011207052
665,7,2363,3.0,1011206779
666,7,2367,3.0,1011206157
667,7,2384,3.0,1011205743
668,7,2385,2.0,1011208637
669,7,2390,4.0,1011209218
670,7,2396,3.0,1011207722
671,7,2403,4.0,1011206549
672,7,2405,4.0,1011208187
673,7,2407,4.0,1011205787
674,7,2424,3.0,1011208220
675,7,2427,3.0,1011206188
676,7,2463,4.0,1011206346
677,7,2468,2.0,1011205813
678,7,2469,3.0,1011205860
679,7,2478,2.0,1011205882
680,7,2498,2.0,1011207270
681,7,2529,4.0,1011206732
682,7,2535,3.0,1011205698
683,7,2546,3.0,1011209036
684,7,2558,3.0,1011208608
685,7,2598,3.0,1011209284
686,7,2628,4.0,1011206898
687,7,2633,3.0,1011208161
688,7,2640,4.0,1011206832
689,7,2641,4.0,1011206928
690,7,2642,3.0,1011207311
691,7,2654,4.0,1011205813
692,7,2657,2.0,1011207019
693,7,2664,4.0,1011207101
694,7,2671,4.0,1011208000
695,7,2683,3.0,1011208971
696,7,2694,3.0,1011209036
697,7,2701,3.0,1011205422
698,7,2716,4.0,1011209161
699,7,2722,3.0,1011207270
700,7,2723,3.0,1011209218
701,7,2734,2.0,1011209218
702,7,2752,4.0,1011205422
